pid	qid1	qid2	question1	question2	is_duplicate
24169	5228	3256	I am asking you question	I am sick of you.	0
24171	661	7319	how can i change my credit card details	How can I change the address on my order?	0
24173	4482	2061	how to become seller	How do I blacklist a seller?	0
24175	5034	3020	my account no work	Why will not my gift card work?	0
24177	10746	2540	I can not upload videos or photos to the dispute	Why I cannot upload evidence for a dispute?	1
24179	11291	2672	How long in I forgot the password	I forgot password of my added card. What should I do?	0
24181	1568	8161	the order is under the wrong email	I have enter wrong email.	1
24183	1750	7301	Did you helped me?	Why did you cancel the dispute?	0
24185	9370	7556	It seems an old appeal has resurfaced on my account. All the documentation has been submitted and the appeal was satisfied weeks ago. Can you please help me resolve this issue?	It has been over a week since I submitted my claim.	0
24187	2988	11505	Check the refund on my card.	How to check my message center	0
24189	1370	4462	HE CAN SPEAK IN SPANISH?	How can i change the Spanish language to english?	0
24191	10913	2855	Have all of my orders been paid for? I got confirmation emails saying they were paid but when I click on the order it says it was cancelled due to security reasons. How many of the items in my order list are paid and how many are cancelled. Can I talk to s	I have paid my order, why it says it is still unpaid?	0
24193	5821	10800	How to respond	I have opened dispute for my order, but the supplier does not respond, how to proceed?	0
24195	8120	3635	A product does not match and does not work	The item does not work properly	1
24197	10067	5621	and you send a email to seller with my email in copy	Will you send an email to let me know my money has been refunded?	0
24199	4274	2061	how i become a seller	How do I blacklist a seller?	0
24201	2072	13634	how to file complaint	How to file a claim?	1
24203	3495	13308	I have already send the proof to your colleagues	I already registered. How do I pay for your order?	0
24205	173	11108	I want more wide walking shoes, width to be E, EE, EEE, EEEE	They want more money for shipment	0
24207	1894	12668	I brought something and they done have it, so I need my refund	I need to know something about the size	0
24209	7483	4468	What is select coupon	Apply for compensation (SELECT COUPON)	0
24211	3881	13636	want to pay for item that was refunded	How do I pay for an item?	0
24213	1434	7210	what is confirm goods received	I can not confirm receipt of goods.	0
24215	1044	662	how can i change my billing address	How can I change my shipping address?	0
24217	331	6498	I have ordered with an incorrect email address	You have entered incorrect e-mail	0
24219	1612	1655	EVA I WANT TO TALK TO HUMAN	I want to talk to you	1
24221	3716	622	i just have a question	I have a question on refund.	0
24223	2757	13166	have talked to you yesterday and was told this will be resolved within a day	You send spam every day, I do not want any more of your emails	0
24225	405	3623	what time is it in China?	What is on-time delivery?	0
24227	633	8657	I have gone through what you have suggested and it has not helped. I need to have my account either deleted or my password for the email and user name reset. Please put your boss on.	I want to reset my password have not got the email	1
24229	6218	11181	Explain to me how can I cancel the cancellation. I do not need to return the money. Have the order of draw.	How do I cancel the order if I have already paid?	0
24231	1634	6195	Where do I submit my drivers license and credit card information to prove who i am?	I do not have a credit card	0
24233	6276	9995	how i can sell one product in u site	How can I purchase one product?	0
24235	3605	1591	i did not receive my refund	i did not get my order	0
24237	1914	5527	I didn't received goods but i cant open dispute	i cant call you	0
24239	3435	13065	How do I stop seller sending messages?	stop sending me emails. i want to unsubscribe	0
24241	12604	7925	shipping courier to Germany?	How can I choose a courier?	0
24243	8647	5230	How to reset account password	How can I reset my password?	1
24245	4494	3888	i haven't received any of my orders yet and i ordered in April	I cancelled my ordered when can I expect a refund?	0
24247	9939	13638	we talk about my order bearing	Can we talk about something else	0
24249	13640	622	I have a question about a CNC machine	I have a question on refund.	0
24251	3345	13117	How are you today?	how many questions did you answer today?	0
24253	6059	1207	How to edit on dispute	How do I edit the escalated dispute?	1
24255	12077	6021	is it possible to export a report of all my shopping?	Is it possible to combine my package to one?	0
24257	11831	12523	You're saying same things. The buyer protection has ended. I didn't receive my order.	if I use my credit card will i get buyer protection?	0
24259	6621	5527	i cant see it there	i cant call you	0
24261	7085	10125	he seller says we have returned the money. I did not get the money.	I did not get my money	1
24263	4204	2286	i cannot see my order	Why I cannot see my last orders?	1
24265	49	6977	What does it mean: Your order will be closed in?	What does awaiting delivery" mean?"	0
24267	6663	13642	I need a cylinder shaped preferrably vinyl or plastic back pack or backpack cooler, or a tall can shaped backpack with printing on the entire back side	The product is received. Can I return it back?	0
24269	9270	9967	SIR I PAY HAND TO HAND	Shall I pay on delivery?	1
24271	11805	13342	My buyer's protection has ended and my I have received packages for 3 out 4 of my orders... I am not very happy. My sellers did not extend my buyer's protection except for one. I would like my money back.	i would like to ask regarding the buyer protection	0
24273	11883	5269	I do not want the product anymore I want my money back Please send me my refund	i have not received my order and i want my money back	0
24275	8577	2871	How to place the order without paying it?	will not accept debit how can I place order	0
24277	6691	1015	it is not letting me sign in?	I am unable to sign in	1
24278	275	136	please clear the cookies in your browser?	How to delete cookies?	1
24280	8965	7888	Hi, my account has been suspended and I can no longer leave feed backs or open disputes. What is wrong with my account?	My order was closed since the supplier account has been disabled	0
24282	9467	12133	I sent order back ,have you received it back yet?	I was on holiday and my order was sent back to China	0
24284	6480	12403	You're a robot?	Is this Real or Robot	0
24286	2450	11345	I haven't received my order yet and it lasts too long	My dispute lasts too much time. What can I do?	0
24288	2467	8953	how to edit contact	How do I edit a contact name?	1
24290	1921	12525	how to check if seller is reliable.	Can you check if the supplier is reliable for me?	1
24292	9821	7767	sorry My credit card data	Why you charged my credit card twice?	0
24294	3676	2303	Cancelled Orders is showing order list means	I have paid for my orders but the sellers have cancelled my order	1
